iron_feed,silica_feed,starch_flow,amina_flow,pulp_flow,pulp_pH,pulp_density,airflow,level,iron_conc,silica_conc
57.35,12.27,421.4648722222222,409.6637666666667,398.3237833333333,9.689388888888889,1.676277777777778,264.5197444444445,544.6096166666666,65.85,2.4
56.42,12.989999999999998,320.5182111111111,406.9206888888889,401.8178277777778,9.944222222222223,1.669111111111111,264.55258888888886,568.8876166666666,66.5,2.03
56.42,12.989999999999998,385.1802055555556,407.63523333333336,397.2096555555555,9.95188888888889,1.6261666666666665,264.77362777777773,550.0580055555556,65.94,1.79
56.42,12.989999999999998,377.78703333333334,431.27082222222225,399.8826055555556,9.932500000000001,1.74,264.5343388888889,537.5822611111112,65.94,2.02
56.42,12.989999999999998,393.1875166666666,435.6152333333333,400.43850555555554,10.061277777777777,1.7498333333333336,264.60405,583.0957055555556,65.69,1.94
56.42,12.989999999999998,391.1937611111111,415.89644444444446,399.4865722222222,9.931333333333335,1.7447222222222223,264.4947555555555,537.4005111111111,64.47,3.0899999999999994
56.42,12.989999999999998,383.20961666666665,407.5238777777777,399.13242777777776,9.976166666666668,1.7155555555555557,264.4351833333333,523.95845,66.17,1.38
56.42,12.989999999999998,396.0945166666667,376.4051444444445,400.49238333333335,9.703333333333333,1.7096111111111112,264.59845,545.1639444444444,65.83,1.87
56.42,12.989999999999998,405.3644333333333,365.60817222222227,401.1324166666667,9.852388888888889,1.6866666666666668,264.5467722222222,543.9667555555556,66.41,1.86
56.42,12.99,409.53685474860333,345.95287709497205,400.3133072625698,10.010111731843574,1.7496648044692737,264.572,530.5714301675978,66.23,1.27
58.95,8.94,405.73844444444444,329.2925888888889,400.78275,9.955944444444444,1.722611111111111,264.55688888888886,538.9610111111111,65.49,1.9
58.95,8.94,393.6310722222222,397.0655722222222,399.64730555555553,10.06711111111111,1.7205,264.6033166666667,548.4371666666667,65.62,2.48
58.95,8.94,373.6711222222222,430.22793333333334,399.54205,9.876388888888888,1.7298333333333333,264.4913833333333,572.4495388888889,65.15,3.01
58.95,8.94,433.39419444444445,443.22923333333335,400.28096111111114,10.02,1.7516111111111112,264.55740000000003,571.6055944444445,64.98,2.9
58.95,8.94,456.1948,441.4591111111111,399.9770611111111,10.085555555555556,1.7516111111111112,264.5474611111111,574.552,63.56000000000001,4.17
58.95,8.94,425.69690555555553,439.6072555555555,399.9044722222222,9.7875,1.75,264.5283277777778,568.8077166666667,64.59,3.88
58.95,8.94,475.10279444444444,437.90619444444445,399.3578166666667,9.59838888888889,1.7451666666666665,264.51393333333334,561.2104333333333,63.99,4.3
58.95,8.94,440.2762111111111,435.55460555555555,400.0549611111111,9.5905,1.7392222222222222,264.50527222222223,449.4577277777778,64.07,4.08
58.95,8.94,462.05847777777774,433.6238611111111,399.8296722222222,9.664055555555555,1.7369444444444444,264.46934444444446,450.7291833333333,64.03,3.5599999999999996
59.16,10.69,452.81927777777776,434.33439999999996,400.02012222222226,9.847777777777777,1.7414444444444444,264.39770000000004,437.7749611111111,63.6,4.17
59.16,10.69,400.4864277777778,430.2901833333333,399.07551111111115,9.835777777777778,1.7356666666666667,264.58624444444445,435.6838333333333,63.8,4.69
59.16,10.69,403.42230555555557,431.2268111111111,399.77889444444446,9.399833333333333,1.7346666666666668,264.6327777777778,436.66474999999997,63.47,4.39
59.16,10.69,420.8263166666666,441.51215,400.02698333333336,9.358944444444445,1.7492222222222222,264.5882222222222,454.4397611111111,64.05,3.99
59.16,10.69,390.0939388888889,440.85924444444447,400.4227833333333,9.598833333333333,1.75,264.52144444444446,450.1695277777778,63.03,4.69
59.16,10.69,370.4161111111111,438.82961111111115,399.44862777777774,9.58938888888889,1.7482222222222223,264.6077833333333,439.2085611111111,63.74,4.4
60.24,8.87,352.70582777777776,410.7239833333333,400.6762944444444,9.324,1.6777777777777778,264.5066166666667,464.1814944444444,63.6,4.71
60.24,8.87,356.86618888888887,445.6144777777778,399.9108611111111,9.37861111111111,1.7572777777777777,264.60205,478.82506666666666,64.41,4.06
60.24,8.87,354.4438722222222,537.6639888888889,400.47746666666666,9.280111111111111,1.7632222222222222,264.53014444444443,471.03219444444443,65.68,1.3
60.24,8.87,355.07974444444443,524.8053888888888,400.5121333333333,9.162555555555555,1.7551666666666668,264.55595,453.0112111111111,63.32,5.032444444444445
60.24,8.87,372.98412222222225,522.2949666666666,399.2530833333333,9.263166666666667,1.758,264.56895,450.91959444444444,66.06,1.24
60.24,8.87,356.43072222222224,451.5322666666667,400.7052888888889,9.213111111111111,1.5952777777777776,264.5540111111111,519.7782888888889,65.61,2.08
60.24000000000001,8.87,340.2659382022472,526.5708033707865,400.0837808988764,9.237752808988764,1.7644943820224719,264.4797752808989,452.83283707865166,65.04,2.66
60.24,8.87,510.85533333333336,507.8139388888889,400.3478666666666,9.049777777777779,1.703,264.5528555555556,469.8819555555555,64.86,2.49
60.24,8.87,173.27547222222222,533.3697333333333,400.26312777777775,9.112333333333334,1.7697222222222222,264.5191444444444,452.03773333333334,66.89,1.31
58.18999999999999,10.84,288.3648111111111,549.4896166666666,399.83716111111113,9.224166666666665,1.7610000000000001,264.49285555555554,451.0110555555556,64.04,4.26
58.18999999999999,10.84,361.0877555555556,525.3685944444444,399.02219444444444,9.167222222222222,1.7185555555555554,261.35945,447.4614777777778,65.36,3.3
58.19,10.84,353.7760279329609,525.0736480446927,399.89793854748604,9.316480446927375,1.7143575418994415,264.54249720670396,450.2845698324022,65.64,3.11
58.18999999999999,10.84,349.9293,534.3213833333333,400.3706555555555,9.371222222222222,1.728388888888889,264.5236888888889,450.3191222222222,64.84,3.28
58.18999999999999,10.84,333.4865666666667,510.61023888888883,400.4606888888889,9.415222222222223,1.6772222222222222,264.5275388888889,466.66318888888884,64.63,3.77
58.18999999999999,10.84,311.21757777777776,494.5968555555555,399.51297777777773,9.510777777777777,1.666388888888889,264.5752777777778,466.6595555555556,65.0,3.48
58.18999999999999,10.84,320.3793333333333,397.85279444444444,401.97426666666667,9.378277777777777,1.627388888888889,264.57725555555555,491.39303333333334,66.33,1.01
58.18999999999999,10.84,288.68552222222223,298.18609444444445,402.5989666666667,9.295111111111112,1.5787777777777778,264.47530555555556,557.8700111111111,66.33,1.01
58.18999999999999,10.84,308.66332222222223,306.9054,402.5989666666667,9.049777777777779,1.5787777777777778,264.5196833333333,509.17772777777776,66.33,1.01
58.18999999999999,10.84,273.8758777777778,298.18609444444445,402.5989666666667,9.049777777777779,1.5787777777777778,264.44631111111113,494.1496277777778,66.33,1.01
58.18999999999999,10.84,269.38977222222223,298.18609444444445,402.5989666666667,9.049777777777779,1.5787777777777778,264.58354444444444,413.4250277777778,66.33,1.01
58.18999999999999,10.84,295.7264944444444,298.18609444444445,402.5989666666667,9.049777777777779,1.5787777777777778,264.5601833333333,464.42396111111105,66.33,1.01
58.18999999999999,10.84,288.14199444444444,381.1099388888889,402.15537777777774,9.049777777777779,1.5787777777777778,264.4788111111111,468.5967055555556,66.33,1.01
58.18999999999999,10.84,335.3604888888889,512.95155,402.5989666666667,9.049777777777779,1.5787777777777778,264.46304444444445,453.71158333333335,66.33,1.01
58.18999999999999,10.84,355.2446277777778,569.1926333333333,402.5989666666667,9.049777777777779,1.583111111111111,264.49929444444444,423.4221888888889,66.33,1.01
59.09,10.44,314.4129611111111,521.0010888888888,401.5845111111111,9.049777777777779,1.6741666666666668,264.5154388888889,424.7247111111111,66.33,1.01
59.09,10.44,311.15316666666666,481.49924444444446,401.22866111111114,9.049777777777779,1.6552222222222222,264.5434388888889,433.3614555555556,66.08,1.31
59.09,10.44,301.28105,494.86144444444443,399.3190055555556,9.233666666666666,1.6741111111111109,264.57750555555555,439.09281111111113,65.97,2.36
59.09,10.44,321.5890388888889,509.26070000000004,399.14385555555555,9.306555555555557,1.6906666666666665,264.55542222222226,438.24254444444443,66.49,1.81
59.09,10.44,338.3788333333333,452.16155,398.0463388888889,9.132055555555555,1.6117222222222223,264.52955555555553,464.91883333333334,66.82,1.45
59.09,10.44,343.82568888888886,504.36898333333335,400.5603777777778,9.386722222222224,1.663333333333333,264.5882388888889,467.5013666666667,66.89,1.23
59.09,10.44,355.24581666666666,511.97054999999995,401.2469,9.6915,1.6870555555555558,264.53195555555556,462.15170555555557,66.62,1.39
59.09,10.44,372.1407888888889,489.5578555555556,400.52692777777776,9.938166666666667,1.7538888888888888,264.5451722222222,517.4377499999999,66.63,1.06
59.09,10.44,369.90102777777776,485.2471666666667,400.59875555555556,9.796611111111112,1.7677222222222222,264.4808111111111,521.4064111111111,65.04,3.52
58.540000000000006,10.1,339.74319444444444,469.8046166666667,399.31420555555553,9.638277777777779,1.7548333333333335,264.5486055555555,523.8491333333333,64.67,3.86
58.540000000000006,10.1,353.4367666666667,519.9952388888888,399.0290944444444,9.587833333333332,1.7331666666666665,264.47977777777777,515.8312833333333,66.58,1.41
58.540000000000006,10.1,364.72819444444445,514.7719222222222,400.26664444444447,9.69988888888889,1.754888888888889,264.4705,506.14857222222224,66.94,1.19
58.540000000000006,10.1,449.38796666666667,500.1221611111111,400.5332777777778,9.56088888888889,1.768388888888889,264.5552666666666,428.05728888888893,66.47,1.7200000000000002
58.540000000000006,10.1,433.4826166666667,492.79965555555555,399.7009444444444,9.27511111111111,1.6795555555555555,264.5143444444445,467.1742777777778,66.74,1.8300000000000003
58.540000000000006,10.1,386.8665666666667,490.91270555555553,400.0339222222222,9.596333333333332,1.6868888888888889,264.48913333333337,452.2880777777778,66.45,1.73
58.540000000000006,10.1,373.83391111111115,465.37738888888885,399.5597388888889,9.5695,1.743111111111111,264.56066666666663,451.00700555555557,66.62,1.41
58.540000000000006,10.1,375.71349444444445,462.5488055555556,400.10377222222223,9.455555555555556,1.693222222222222,264.43129999999996,450.3858388888889,66.61,1.76
58.540000000000006,10.1,327.9056555555556,504.1610222222222,400.1428388888889,9.539611111111112,1.7052222222222222,264.56842222222224,450.9699166666667,66.49,1.16
57.45,12.95,372.49253333333337,520.2939055555556,399.7534777777778,9.576833333333333,1.722611111111111,264.52063888888887,449.89135,67.1,1.34
57.45,12.95,327.59518333333335,517.2340388888889,399.5248888888889,9.648944444444444,1.738388888888889,264.5699611111111,457.97973333333334,67.11,1.06
57.45,12.95,327.7189833333333,438.74587777777776,399.4772722222222,9.495833333333334,1.653388888888889,264.5343722222222,530.4116277777778,65.39,2.35
57.45,12.95,370.3189722222222,340.3379722222222,399.93586111111114,9.118,1.5787777777777778,264.5489333333333,537.1365944444444,65.39,2.35
57.45,12.95,357.54116111111114,346.4559388888889,401.21236666666664,9.24788888888889,1.5981666666666667,264.4804111111111,530.3503944444444,64.03,3.78
60.18,9.34,329.96153333333336,379.8362,400.9825388888889,9.527,1.5787777777777778,242.45085555555556,602.7183555555556,66.44,1.36
60.18,9.34,237.92829444444445,322.2339777777778,400.46894999999995,9.70061111111111,1.5787777777777778,242.3873722222222,626.1592888888889,66.57,1.43
60.18,9.34,305.41448333333335,474.65632222222223,399.1570833333333,9.687333333333333,1.645333333333333,242.48797222222223,617.0857444444445,66.64,1.33
60.18,9.34,271.82849999999996,396.3777333333333,398.9425222222222,9.851444444444445,1.5787777777777778,242.49366666666668,616.6896722222223,66.41,1.27
59.540000000000006,9.56,288.03548333333333,317.13407222222224,400.83628333333337,9.936055555555555,1.5787777777777778,242.51815,617.8156555555555,63.629999999999995,5.032444444444445
59.540000000000006,9.56,281.4620722222222,410.9787166666666,400.0360944444445,9.477,1.5787777777777778,242.42283888888886,617.1906722222222,66.19,1.64
59.540000000000006,9.56,236.09351111111113,460.21680555555554,399.2553611111111,9.604888888888889,1.6260000000000001,242.45569999999998,606.8250444444444,66.26,1.46
59.540000000000006,9.56,191.3013777777778,495.23505555555556,399.94831666666664,9.558333333333334,1.6737777777777776,242.42518333333334,673.7375666666667,66.28,1.69
59.540000000000006,9.56,238.64052777777778,500.4931722222222,400.51248333333336,9.279722222222222,1.6830555555555555,242.3811888888889,692.0915944444444,64.13,1.81
59.540000000000006,9.56,221.36027222222222,530.6425722222223,400.3550333333333,9.588111111111111,1.7216666666666665,242.41447222222223,693.1795944444444,65.88,1.71
59.540000000000006,9.56,200.44946666666667,531.8905888888888,399.0811444444444,9.644055555555555,1.7289999999999999,242.53839444444444,688.6585333333333,64.69,2.92
59.540000000000006,9.56,212.4136333333333,530.9814333333333,400.0637055555556,9.593944444444444,1.7220555555555555,242.39558888888888,691.3702333333333,65.85,2.0
59.540000000000006,9.56,197.5230222222222,537.1195277777778,399.8876333333334,9.6235,1.7311111111111113,242.42150555555554,673.8103444444444,66.36,1.69
60.43999999999999,9.19,219.9859111111111,489.64464999999996,401.3629666666667,9.695,1.674888888888889,242.3041111111111,634.3811333333334,63.39,3.8
60.43999999999999,9.19,190.79873333333333,335.45282777777777,402.5989666666667,9.413611111111111,1.5787777777777778,242.35102777777777,595.5960888888889,63.39,3.8
60.43999999999999,9.19,186.29609444444444,427.16204444444446,402.5989666666667,9.3665,1.6202222222222222,242.45081666666664,575.7202722222222,63.39,3.8
60.43999999999999,9.19,191.44663333333332,443.37881111111113,399.5414388888889,9.159222222222223,1.5923333333333334,242.81271666666666,627.3965722222222,63.9,2.77
60.43999999999999,9.19,216.01855,460.26863888888886,400.94874999999996,9.169555555555556,1.632888888888889,242.59791111111113,636.8700555555556,65.68,1.64
60.43999999999999,9.19,230.2518,456.69877777777776,400.2197111111111,9.187111111111111,1.6165555555555557,242.4379611111111,620.4767166666667,66.04,2.37
61.11,8.24,223.3995,439.13075000000003,400.21505,9.223166666666668,1.587611111111111,242.5105111111111,635.7022222222222,66.34,2.04
61.11,8.24,282.57284444444446,298.18609444444445,400.98645,9.049777777777779,1.5787777777777778,242.43616666666668,623.7986888888888,66.27,1.8
61.11,8.24,227.70558888888888,298.18609444444445,399.7711722222222,9.049777777777779,1.5787777777777778,242.39034999999998,623.5349555555556,65.69,2.7
61.11,8.24,294.15861666666666,298.18609444444445,396.65802222222226,9.049777777777779,1.5787777777777778,242.35508333333334,616.953211111111,64.61,3.1
61.11,8.24,243.4934888888889,378.6719222222222,402.3197055555556,9.154333333333334,1.5787777777777778,242.3769333333333,579.8238111111111,65.03,2.8
61.11,8.24,510.85533333333336,400.23897222222223,396.4155166666667,9.478222222222222,1.5787777777777778,242.44431666666665,639.7271555555556,64.99,2.63
61.11,8.24,297.08309444444444,387.06316666666663,401.7326888888889,9.497944444444444,1.587388888888889,242.51681666666667,634.1406111111111,64.99,2.63
61.11,8.24,240.75115000000002,493.7125388888889,401.00059444444446,9.666944444444445,1.6580555555555554,242.43341666666666,660.7216333333333,64.99,2.63
61.11,8.24,262.72645,533.8424111111111,400.28479999999996,9.630611111111111,1.7292222222222222,242.49047777777778,618.67825,65.76,2.24
61.379999999999995,8.4,283.59084444444443,529.4673222222223,400.3902944444444,9.6185,1.7214444444444446,242.45189444444443,602.7723444444445,66.06,2.25
61.379999999999995,8.4,314.09714444444444,536.9187222222222,399.65248333333335,9.780166666666666,1.73,242.3269222222222,692.5185666666667,64.88,4.28
61.379999999999995,8.4,273.77605555555556,542.9557666666667,399.97355,9.581166666666668,1.7392222222222222,242.4478722222222,693.8680333333333,64.42,4.01
61.379999999999995,8.4,220.8904277777778,537.0439555555555,399.86137222222226,9.307277777777777,1.7308333333333334,242.3841888888889,693.5023111111111,64.46,4.92
61.379999999999995,8.4,256.5241388888889,542.7545388888889,399.72616111111114,9.508000000000001,1.7398333333333333,242.49126666666666,692.4224555555555,63.5,4.525
61.379999999999995,8.4,309.70629444444444,555.5415,401.66639444444445,9.741222222222223,1.756777777777778,242.3020111111111,675.8637555555555,65.07,4.13
61.379999999999995,8.4,334.66266666666667,474.7495166666667,400.6905388888889,9.135166666666667,1.6622777777777777,242.42725555555558,621.342311111111,63.790000000000006,4.81
61.379999999999995,8.4,253.27954444444444,458.4726333333333,400.86129999999997,9.049777777777779,1.6242222222222222,242.4954666666667,611.4307444444445,63.82,4.91
61.379999999999995,8.4,258.7637111111111,538.8044611111111,399.97652777777773,9.440944444444444,1.7356111111111112,242.4094888888889,601.4845888888889,64.54,3.9100000000000006
54.3,20.14,346.5308777777778,553.3732777777778,398.97035555555556,9.708666666666666,1.754388888888889,242.2361,598.7752833333334,63.78,5.032444444444445
54.3,20.14,266.93899444444446,466.8455111111111,400.41161666666665,9.418333333333333,1.614611111111111,242.4647611111111,601.2885222222222,63.45,4.48
54.3,20.14,217.85948888888888,518.8403277777778,399.8891277777778,9.325611111111112,1.7086666666666668,242.43399444444444,598.4471055555556,64.53,3.52
54.3,20.14,229.53327777777776,550.0295388888889,400.3832111111111,9.049777777777779,1.7483888888888888,242.39113333333336,603.9841055555555,65.68,2.47
