date,iron_feed,silica_feed,starch_flow,amina_flow,pulp_flow,pulp_pH,pulp_density,airflow_col1,airflow_col2,airflow_col3,airflow_col4,airflow_col5,airflow_col6,airflow_col7,level_col1,level_col2,level_col3,level_col4,level_col5,level_col6,level_col7,iron_conc,silica_conc
2017-03-10 11:00:00,54.95,17.4,375.0234942528736,519.7612011494252,400.0346551724138,10.201206896551724,1.7747701149425288,250.3538103448276,250.31495402298853,250.07973563218394,295.096,306.4,250.11454022988505,250.04608045977014,549.2350057471265,550.8880517241379,549.5596839080459,550.6423448275862,552.5548333333334,549.2490977011494,550.3331609195402,65.55,2.83
2017-03-10 12:00:00,54.949999999999996,17.4,449.63761016949155,560.0130790960452,399.7618926553672,10.052542372881355,1.7765536723163842,250.22038418079097,250.15697740112995,250.06405649717513,295.096,306.4,250.05832768361583,250.1163220338983,551.1189096045198,549.7156384180792,550.0825197740113,551.3209491525424,547.2747966101695,542.9987231638419,548.669384180791,65.55,2.83
2017-03-10 13:00:00,54.95,17.4,470.67429608938545,543.6867374301677,400.39755307262567,10.312569832402234,1.7735754189944135,250.1862067039106,250.05700000000002,250.11867039106144,295.096,306.4,250.02863687150835,250.0380223463687,550.616027932961,550.0607765363128,549.4910614525139,551.2631061452514,547.6981675977653,554.832407821229,549.2535418994414,66.74,1.5
2017-03-10 14:00:00,54.95,17.4,425.01597109826594,530.4726358381503,399.60378034682077,10.401560693641619,1.78,249.98795953757227,249.561387283237,249.97021387283237,295.096,306.4,250.0689768786127,249.98787283236996,551.0153930635838,548.8467919075144,550.280514450867,554.3580867052023,551.1681965317919,550.9594046242775,550.0271156069365,66.26,1.94
2017-03-10 15:00:00,54.95,17.4,540.9692696629213,517.8117078651685,398.9658426966292,10.262921348314606,1.7825842696629215,249.9763595505618,250.20804494382023,250.14473595505618,295.096,306.4,250.05594943820225,250.08281460674158,549.8721011235955,550.4568033707865,549.364404494382,551.7042921348315,550.3500617977528,556.1032134831461,551.0106348314606,67.6,1.09
2017-03-10 16:00:00,55.99,17.16,530.3597919075145,524.5174450867052,399.32220809248554,10.368670520231214,1.780578034682081,250.42569364161847,249.70245664739886,250.03147976878614,295.096,306.4,250.03507514450865,250.02790173410403,549.0472485549133,549.239485549133,550.1007514450866,549.7380057803468,551.0743930635838,562.8015549132948,550.3749710982659,67.3,1.51
2017-03-10 17:00:00,55.99,17.16,529.3875085714286,556.5461085714286,399.54541714285716,10.36137142857143,1.7669142857142857,250.0259942857143,250.35334285714285,250.08495428571428,295.096,306.4,250.00972000000002,249.98851428571427,549.6323028571429,550.8172400000001,549.5618342857142,549.2173657142857,550.0844742857142,566.0902514285714,550.0760285714285,66.3,1.96
2017-03-10 18:00:00,55.99,17.16,526.2151954022988,525.768224137931,400.56560919540226,10.273563218390803,1.7547701149425285,249.71720689655174,250.02664367816092,250.06387931034482,295.096,306.4,249.9972988505747,250.03398275862068,550.3118448275862,549.6143563218391,549.5508218390804,549.6217011494252,548.7723735632184,564.9697126436781,548.7982356321838,66.21,3.57
2017-03-10 19:00:00,55.989999999999995,17.16,442.29014689265534,469.37521468926553,399.0366553672316,10.398474576271186,1.7515254237288134,250.19261581920904,249.9885875706215,250.0639152542373,295.096,306.4,250.02042937853108,250.04496610169494,550.2177118644069,549.3493559322034,549.4304745762712,549.5394632768362,549.5448192090396,559.4349209039548,550.4912485875707,67.24,1.12
2017-03-10 20:00:00,55.99,17.16,475.7154722222222,443.8796722222222,399.57016111111113,10.095055555555556,1.7409444444444444,250.02516666666665,250.20492777777778,250.06450555555554,295.096,306.4,249.9089111111111,250.02855555555556,521.0884055555556,523.9907666666667,521.5668888888888,515.8395777777778,522.1457444444444,550.2079666666666,531.4241222222222,66.23,1.49
2017-03-10 21:00:00,55.989999999999995,17.16,466.8760451977401,431.35132203389827,399.25025988700565,10.117683615819208,1.6936158192090394,250.01402824858758,250.29297175141244,250.0146384180791,295.096,306.4,250.041395480226,250.11390395480225,475.7903898305085,484.508813559322,474.75300000000004,414.7094011299435,442.6696723163842,467.11464971751417,451.2882372881356,66.42,1.47
2017-03-10 22:00:00,55.99,17.16,407.75556424581004,431.49364804469275,400.47618435754185,9.984301675977655,1.7289385474860337,249.7888994413408,250.00493854748603,250.03368715083798,295.096,306.4,250.0208156424581,250.091469273743,549.8149608938547,549.8754525139665,548.7076592178771,447.8277932960894,472.53031284916204,471.7690670391062,468.06976536312845,67.16,1.16
2017-03-10 23:00:00,55.99,17.16,406.2163966480447,356.9746927374302,400.5066480446927,9.876201117318436,1.6270949720670391,250.0282625698324,250.10955307262572,250.1022569832402,295.096,306.4,250.05332402234635,249.943156424581,549.663251396648,550.0753966480447,549.5476927374301,439.6331005586592,540.6640558659218,557.4963631284917,538.8100893854748,67.17,1.15
2017-03-11 00:00:00,55.99,17.16,497.5025,315.46919540229885,399.7962298850574,10.030229885057471,1.5719540229885056,250.01672988505746,250.19469540229886,250.01102298850574,295.096,306.4,250.0483103448276,250.1352183908046,550.5160172413792,549.1079195402299,548.9766666666667,430.76333908045973,543.640091954023,552.1905344827586,543.1533965517242,67.03,1.23
2017-03-11 01:00:00,60.66,8.25,520.9771363636363,366.85116477272726,400.5226590909091,10.277727272727272,1.721534090909091,250.34697727272726,250.55519886363635,250.08266477272727,295.096,306.4,250.05239772727273,249.93258522727274,549.5309772727273,551.171125,550.3786875000001,362.15684090909093,555.524721590909,552.3733409090909,550.1213409090909,67.44,1.17
2017-03-11 02:00:00,60.66,8.25,311.217938547486,357.10046368715086,399.8869217877095,10.305027932960893,1.7524581005586592,249.74532960893853,249.9426815642458,250.05337988826815,295.096,306.4,250.0840782122905,249.70051396648046,549.2355810055866,554.966374301676,549.7739441340783,504.17343575418994,544.7210335195531,550.5777597765363,544.0415810055866,66.4,2.5
2017-03-11 03:00:00,60.66,8.25,319.13378857142857,331.5733657142857,398.96954285714287,10.037142857142857,1.7342285714285715,249.71850285714285,249.69724,249.66914285714284,295.096,306.4,250.22442285714286,250.20974857142855,551.30016,559.9743771428572,550.3727485714286,460.31840571428575,548.9579314285714,565.12552,553.0119885714286,65.12,4.14
2017-03-11 04:00:00,60.66,8.25,305.72679661016946,319.36373446327684,400.5066440677966,10.1690395480226,1.7505649717514125,250.0825706214689,250.1727231638418,250.02958192090395,295.096,306.4,249.9810395480226,250.02822598870057,549.9647457627118,549.6476779661017,549.9289265536723,478.45557627118643,548.6513898305085,551.7762429378531,548.405813559322,64.26,3.34
2017-03-11 05:00:00,60.66,8.25,230.73543258426966,332.60764044943824,400.0217808988764,9.930786516853933,1.7569101123595507,249.94666292134832,250.2258764044944,249.9699606741573,295.096,306.4,250.01962921348314,250.0718988764045,549.7429943820224,549.9019999999999,550.495786516854,501.3742134831461,556.9136573033708,554.3495056179776,554.1793539325843,64.08,4.08
2017-03-11 06:00:00,60.66,8.25,259.831106741573,335.1881966292135,400.65637640449444,9.570393258426966,1.6520224719101124,250.37539325842695,250.0745617977528,250.58058988764046,295.096,306.4,250.4613426966292,250.11507865168537,550.9674382022472,550.7596741573034,550.0409775280899,481.95406179775284,549.1150842696629,563.0445730337078,542.3004494382022,63.53,5.36
2017-03-11 07:00:00,59.89,8.98,263.0674114285714,362.53249714285715,399.9960628571429,9.964571428571428,1.645142857142857,250.0972057142857,250.20941714285715,250.05233714285714,295.096,306.4,249.75916,249.9317714285714,559.6777314285714,571.4994057142857,561.3389771428572,540.7969142857144,545.0883371428572,572.6885942857143,549.8889257142857,63.33,4.96
2017-03-11 08:00:00,59.89,8.98,272.038183908046,476.06613218390805,400.623551724138,9.9833908045977,1.7428735632183907,250.08051149425287,249.80267241379312,250.0719425287356,295.096,306.4,250.01387356321837,249.68658045977008,549.6784540229885,549.950775862069,548.2147701149426,479.82712068965515,544.8670114942529,559.2225804597701,542.6409425287356,63.33,4.96
2017-03-11 09:00:00,59.89,8.98,491.857,532.1427262569832,400.3336201117318,9.525642458100558,1.697541899441341,249.96856983240227,249.67341899441342,250.02793296089385,295.096,306.4,250.11385474860333,250.0742122905028,593.8723575418994,532.0549106145252,600.1456703910615,536.1039106145251,554.4392849162011,560.7443072625698,559.164530726257,65.15,2.97
2017-03-11 10:00:00,59.88999999999999,8.98,253.48624277456648,559.3680231213873,399.5437976878613,9.34820809248555,1.7664161849710982,250.49339884393063,250.24628901734104,250.05723699421966,295.096,306.4,250.28827167630058,250.02762427745665,549.9301213872833,239.6073930635838,550.8259884393063,548.8746820809249,548.4087630057803,551.8365664739885,550.5406473988439,65.65,2.67
2017-03-11 11:00:00,59.89,8.98,215.14838285714285,510.7700171428571,395.7641257142857,9.515314285714286,1.7508571428571427,250.0858514285714,250.5025142857143,249.95930857142858,295.096,306.4,250.11626285714286,250.0054514285714,550.4948971428572,392.78080571428575,550.0854914285715,551.8695428571428,549.5067371428572,554.7832857142857,550.14516,66.47,1.59
2017-03-11 12:00:00,59.89,8.98,333.15821468926555,454.39405084745766,398.0601581920904,9.52819209039548,1.7469491525423728,250.10536723163844,249.929802259887,249.96399999999997,295.096,306.4,249.89553672316384,249.92181920903954,549.5814350282486,723.7933276836158,548.8603220338983,547.7418079096045,549.4894463276836,546.6424406779661,549.9537344632769,66.21,1.52
2017-03-11 13:00:00,59.89,8.98,323.22710734463277,510.46808474576267,401.7112937853108,9.58638418079096,1.7466101694915253,249.92238983050848,250.29182485875705,250.148813559322,295.096,306.4,250.00733333333335,250.06182485875706,549.6820451977401,753.5583446327684,549.5407457627118,546.7508700564971,550.3115028248587,550.1232937853108,550.6440960451978,66.41,1.8199999999999998
2017-03-11 14:00:00,59.89,8.98,355.0922678571428,397.88925595238095,402.38182738095236,9.637738095238095,1.7604761904761905,250.3008869047619,250.22976785714286,250.04299404761903,295.096,306.4,250.27285714285713,250.0536130952381,549.390130952381,783.3758095238095,557.4450892857143,553.5110773809524,545.8759523809524,584.953863095238,555.231244047619,64.92,2.98
2017-03-11 15:00:00,59.89,8.98,348.1705333333333,476.9721,399.5793722222222,9.773944444444444,1.7504444444444442,249.92346666666668,250.47823333333335,249.92431666666667,295.096,306.4,250.1935,249.97576111111113,549.7849055555555,813.5355388888888,549.3869055555556,552.0793111111111,551.5419222222222,557.0937333333334,551.0186166666666,66.16,1.99
2017-03-11 16:00:00,59.66,9.09,355.5451460674157,512.790606741573,400.41537078651686,9.86179775280899,1.7375842696629216,250.1398202247191,250.03167415730337,250.01405617977528,295.096,306.4,249.98734269662924,250.0898370786517,499.9752865168539,474.94126966292134,500.643393258427,498.46564044943824,499.08282584269665,512.854904494382,505.46364044943823,65.58,2.36
2017-03-11 17:00:00,59.660000000000004,9.09,359.3476551724138,530.8186379310345,398.55845402298854,10.003563218390804,1.7429885057471264,249.8243563218391,250.15989655172413,250.1482183908046,295.096,306.4,250.02806321839083,250.10081034482758,454.0686666666667,463.6219540229885,460.9195229885058,457.34244252873566,449.3612931034483,468.0397643678161,456.7719482758621,66.21,1.83
2017-03-11 18:00:00,59.66,9.09,330.40105649717515,557.9327683615819,399.7653615819209,9.925819209039549,1.7598305084745762,249.98111299435027,250.4471638418079,250.01457627118646,295.096,306.4,249.9406723163842,250.1067570621469,450.4487853107344,449.9549661016949,449.64141807909607,448.92601694915254,449.81535028248584,455.0147796610169,451.2446610169491,66.21,1.83
2017-03-11 19:00:00,59.66,9.09,336.78058757062144,568.9193050847458,398.7029830508475,9.993672316384181,1.7731638418079096,249.65124293785308,250.12585875706216,249.98294350282487,295.096,306.4,249.70336158192092,250.02546892655369,449.4464350282486,449.9639039548023,449.90677401129943,450.0541638418079,449.20031638418084,452.00530508474577,450.1600056497175,65.5,3.4200000000000004
2017-03-11 20:00:00,59.66,9.09,328.3715,570.8648777777778,400.14304999999996,9.935777777777778,1.7756666666666667,250.07736666666668,250.09850555555556,250.04233888888888,295.096,306.4,249.9588388888889,250.04344444444445,529.3302722222222,445.5855333333334,529.8284277777777,531.0520833333334,530.5305777777778,494.0653055555556,490.6961777777778,64.56,3.86
2017-03-11 21:00:00,59.66,9.09,311.87270786516854,554.073702247191,400.5497134831461,9.897808988764046,1.7540449438202248,249.83374157303373,250.26462359550564,250.0268370786517,295.096,306.4,250.03090449438204,250.06386516853934,550.3622415730337,549.7066067415731,550.2397640449439,550.0088539325843,549.5910786516854,503.363011235955,500.27205056179776,64.56,3.8599999999999994
2017-03-11 22:00:00,59.66,9.09,349.59137078651685,551.2614550561798,399.0566460674157,9.802078651685393,1.7550561797752808,249.9080786516854,249.9893539325843,250.07552247191012,295.096,306.4,250.03536516853933,250.08057865168539,457.0259213483146,459.6721460674158,458.22513483146065,459.3378426966292,458.19346067415734,463.8625449438202,458.69849438202243,62.95,4.97
2017-03-11 23:00:00,59.66,9.09,313.3329776536313,542.3671229050279,399.38521229050275,9.892122905027934,1.751340782122905,250.20860893854748,250.3522625698324,250.04477653631284,295.096,306.4,250.06145810055867,250.00454748603352,450.0007877094972,449.5814525139665,449.50641340782124,450.2921117318436,450.60028491620113,455.0006424581006,449.7787262569833,62.83,5.06
2017-03-12 00:00:00,59.66,9.09,327.3279497206704,553.0319441340782,400.9392011173184,9.933631284916201,1.749608938547486,249.72774860335196,249.97975418994412,250.0363966480447,295.096,306.4,249.67199441340782,250.03193296089387,450.3573910614525,450.0761731843575,449.5408044692738,449.8071620111732,450.66063687150836,452.04542458100553,451.33949162011174,64.72,3.51
2017-03-12 01:00:00,58.839999999999996,11.46,350.77438505747125,546.5002873563219,400.2822471264368,9.92132183908046,1.744137931034483,248.74505172413794,248.00881609195403,249.74711494252873,295.096,306.4,250.2273103448276,249.87877586206895,450.87657471264373,303.16329310344827,450.2224367816092,430.0205977011494,442.7648620689655,451.85552298850575,445.87800574712645,64.29,3.62
2017-03-12 02:00:00,58.84,11.46,352.34781142857145,554.0291542857143,399.58286285714286,10.106342857142856,1.7527428571428572,250.44988,250.23147428571428,250.14636571428574,295.096,306.4,250.48249714285714,250.67428,450.50230857142856,371.3781257142857,449.24951999999996,456.9175942857143,452.8661085714286,454.59663428571423,451.08516571428567,63.62,4.92
2017-03-12 03:00:00,58.84,11.46,344.9371468926554,561.8138926553672,400.5049096045198,9.905197740112994,1.7646892655367232,250.17606214689266,249.8184802259887,250.00362711864406,295.096,306.4,250.17566101694914,250.15726553672317,450.0342881355932,450.8087401129943,449.8315028248588,453.02861581920905,455.1471920903955,472.78578531073447,465.39343502824863,65.87,2.13
2017-03-12 04:00:00,58.84,11.46,326.65184444444446,558.8256,399.83428333333336,9.821222222222222,1.7603333333333333,250.22240555555558,250.24798333333334,250.07167222222222,295.096,306.4,250.15775555555555,250.12354444444443,449.9502722222222,450.28929999999997,449.7770611111111,451.37982222222223,452.27184444444447,461.12926666666664,453.43013333333334,65.16,2.77
2017-03-12 05:00:00,58.84,11.46,309.7318388888889,548.8467888888889,398.9453166666667,9.708833333333335,1.7516666666666667,250.09033333333335,249.99876666666665,250.08361111111114,295.096,306.4,249.94188333333332,249.74959444444445,449.6734666666667,450.44222777777776,449.49780000000004,444.34725000000003,440.2936833333333,451.99988333333334,445.55660555555556,65.87,2.03
2017-03-12 06:00:00,58.84,11.46,362.56266285714287,499.2776685714286,401.7345942857143,9.923714285714286,1.741657142857143,250.95750857142858,249.7876571428571,250.33390857142857,295.096,306.4,250.00722285714286,250.05217142857143,448.3106971428572,464.3197028571429,450.48688571428573,428.70575428571425,446.5720285714286,453.20243999999997,449.53482285714284,65.92,2.12
2017-03-12 07:00:00,58.82,11.46,369.34970285714286,520.9472628571428,399.4113828571428,9.764514285714286,1.7402857142857144,250.06694857142858,250.12186285714287,250.0347942857143,295.096,306.4,250.0648457142857,250.1101542857143,450.49221714285716,450.47747999999996,450.39997714285715,297.6383028571429,450.7758571428571,452.1772971428571,453.2325142857143,65.9,2.4
2017-03-12 08:00:00,58.81999999999999,11.46,397.68573446327684,511.48697175141245,400.01353107344636,9.768926553672316,1.7483615819209037,249.98337288135593,250.1689830508475,250.08362146892654,295.096,306.4,250.077186440678,250.08705084745765,449.8992429378531,451.21615819209035,449.89170056497176,428.3768983050847,451.2406158192091,484.6771016949152,487.1235197740113,65.78,2.43
2017-03-12 09:00:00,58.82000000000001,11.46,390.0151516853933,497.0968764044944,401.2716235955056,9.777191011235955,1.739887640449438,250.11508426966293,250.11293258426966,250.02123595505617,295.096,306.4,250.18890449438203,250.03864606741573,450.3116292134832,449.9249325842697,450.64656179775284,447.86253370786517,449.8040337078652,552.0006235955057,548.3045168539326,65.15,2.99
2017-03-12 10:00:00,58.82000000000001,11.46,387.151095505618,442.52221348314606,397.6628202247191,9.75814606741573,1.685,249.965106741573,250.32733146067415,250.1061629213483,295.096,306.4,249.9413764044944,249.97182584269663,450.4481292134832,454.9668764044944,449.9575112359551,434.1792528089888,442.39758988764044,552.3750674157303,544.514404494382,62.95,5.04
2017-03-12 11:00:00,58.82000000000001,11.46,353.4090393258427,308.9750168539326,390.65827528089886,9.916741573033708,1.7154494382022474,250.35101123595507,249.88265730337076,250.0128426966292,295.096,306.4,249.97970224719103,250.02476404494385,453.2364943820225,724.5858595505617,563.9785056179775,464.3401404494382,451.2832808988764,560.6598426966292,554.2323595505618,63.83,4.71
2017-03-12 12:00:00,58.82,11.46,326.69166666666666,441.57024712643675,399.41415517241376,9.781206896551724,1.7136781609195402,249.93180459770113,250.1459655172414,249.99990804597698,295.096,306.4,250.03371264367817,250.1026091954023,449.6115287356322,396.2190804597701,318.30672988505745,453.4025632183908,459.3054942528736,568.7736091954023,561.5591436781609,64.11999999999999,4.226666666666667
2017-03-12 13:00:00,58.81999999999999,11.46,374.7651242937853,512.5978305084747,402.6867005649718,9.791129943502824,1.7,249.92773446327686,249.88243502824858,250.05786440677966,295.096,306.4,250.1762768361582,250.06281920903953,491.3205254237288,657.9761412429378,491.46615819209035,448.8759209039548,439.4287740112994,476.7556836158192,425.48057627118646,64.4,3.76
2017-03-12 14:00:00,58.82,11.46,413.1709497206704,524.4109217877094,399.5676312849162,10.055530726256984,1.7149720670391062,250.14275418994413,250.2534134078212,250.05403351955306,295.096,306.4,249.99790502793297,250.05327374301677,501.1500279329609,391.0869441340782,498.97078212290506,452.03573743016756,455.38844692737433,457.8932290502794,452.9880782122905,64.1,3.55
2017-03-12 15:00:00,58.82000000000001,11.46,312.2868370786517,536.800893258427,399.6295786516854,9.742022471910111,1.7303932584269663,250.1521573033708,249.83774157303372,250.04951123595507,295.096,306.4,249.94222471910112,250.03782584269663,499.82779213483144,369.8874213483146,499.606797752809,450.80901685393263,448.5459831460674,452.0050786516854,449.04999999999995,64.29,3.0600000000000005
2017-03-12 16:00:00,59.05,11.2,339.6325795454546,544.2722556818181,399.6514090909091,9.745568181818182,1.7440340909090908,249.975875,249.77996022727274,250.05952272727274,295.096,306.4,250.24461363636365,250.04721022727273,499.93276136363636,500.1451136363636,499.4947159090909,449.29324431818185,450.07955113636365,450.34953977272727,451.8384318181818,66.55,1.44
2017-03-12 17:00:00,59.05,11.2,395.36351123595506,549.9901516853932,401.1604943820225,9.934943820224719,1.751067415730337,250.0248426966292,249.97857303370787,249.9849382022472,295.096,306.4,250.02797191011234,250.03412359550563,500.4487471910112,499.7442247191011,499.44681460674155,452.59466292134834,451.5696966292135,453.3665056179775,452.8480674157304,66.25,1.5900000000000003
2017-03-12 18:00:00,59.05,11.2,363.4267247191011,534.8485842696629,399.26862921348317,9.825393258426967,1.7630898876404493,250.02227528089887,250.17788764044943,250.05936516853933,295.096,306.4,249.96238764044944,250.02029213483146,499.71625280898877,500.46373033707863,500.4343370786517,500.88912921348316,501.23652808988766,500.4843314606741,501.2714438202247,66.92,1.52
2017-03-12 19:00:00,59.05,11.2,408.4413579545455,515.1077386363636,399.0747556818182,9.873806818181817,1.7663636363636364,250.6218693181818,249.92814204545456,250.1168465909091,295.096,306.4,250.6936875,250.1990340909091,503.6788920454546,503.9038409090909,503.38193750000005,505.9529488636363,504.2476477272727,510.7341704545455,508.2898125,66.17,1.96
2017-03-12 20:00:00,59.05,11.2,422.16918539325843,312.7657247191011,401.8667528089888,9.975449438202247,1.8329213483146067,250.19168539325844,250.27437078651687,250.08558988764045,295.096,306.4,250.42764606741574,249.97378651685395,820.0481179775281,796.0595898876404,862.1772584269663,553.2192303370787,561.8326853932584,596.2880056179775,564.1034606741573,67.11,1.9
2017-03-12 21:00:00,59.05,11.2,406.9079772727273,483.8223806818182,401.2997727272727,9.925625,1.7674999999999998,250.05496022727274,249.86113636363635,250.00139772727272,295.096,306.4,250.1785056818182,249.99435795454545,520.9479375,493.87019318181814,628.4298465909092,546.3438465909092,537.7513125,576.8612102272727,547.3269886363637,67.11,1.9
2017-03-12 22:00:00,59.05,11.2,367.0899318181818,540.7205681818182,400.10923295454546,9.97369318181818,1.7699999999999998,250.04229545454547,250.09621590909092,250.07941477272726,295.096,306.4,249.99468181818182,250.09642613636362,550.1732045454545,549.9598977272727,549.6619318181819,550.9210340909091,550.4935227272728,551.1521420454545,550.2878465909091,66.29,1.09
2017-03-12 23:00:00,59.05,11.2,446.32966091954023,535.7668103448276,398.979224137931,10.094137931034481,1.7633333333333332,250.04398850574714,249.99086781609196,250.09641379310344,295.096,306.4,250.198316091954,249.9817528735632,550.9198505747127,549.7192356321839,549.2159540229885,550.3617988505747,549.5631781609195,551.4808505747127,549.9113333333333,67.22,1.0
2017-03-13 00:00:00,59.050000000000004,11.2,257.53693785310736,457.55291525423723,401.3555649717514,9.700960451977402,1.6127683615819208,249.95501694915254,249.84100564971752,250.08586440677965,295.096,306.4,249.96570621468928,250.0680056497175,637.0160338983051,623.8676327683615,659.3905762711864,597.1965593220339,521.4912711864407,632.4878531073447,472.989615819209,66.97,1.0
2017-03-13 01:00:00,57.35,12.27,322.05901714285716,372.10038285714285,400.22481142857146,9.044571428571428,1.56,250.08452,249.95245714285716,250.06568571428573,295.096,306.4,250.11185142857144,249.99942285714283,527.8504285714286,367.77436571428575,594.5396914285714,537.0902514285714,439.9423828571429,577.3623771428571,448.1862171428572,66.24,1.04
2017-03-13 02:00:00,57.35,12.27,350.7861,440.34841111111115,399.44685555555554,9.630055555555556,1.6822777777777778,249.96776666666665,249.8733333333333,250.08616666666668,295.096,306.4,250.0133888888889,250.17680555555555,549.9917833333333,243.80551111111112,550.4554166666667,550.5968166666667,543.6099555555555,552.8887777777777,550.1255611111111,67.04,1.25
2017-03-13 03:00:00,57.35,12.27,384.2412215909091,469.9418125,399.9990227272727,9.914375,1.7372159090909092,250.28119318181817,250.2031590909091,250.09498295454543,295.096,306.4,249.93757386363635,250.0310625,550.5362556818181,460.8233977272728,549.15775,547.7163181818182,555.9624488636364,563.7531875,553.0640397727274,66.42,2.46
2017-03-13 04:00:00,57.35,12.27,400.9889886363637,455.52922727272727,400.2648409090909,10.202272727272728,1.742784090909091,250.08001704545453,250.01106818181816,250.03005113636362,295.096,306.4,250.03034090909094,250.03246590909092,549.6386477272728,423.1479318181818,549.83775,545.7700681818183,542.5616647727273,554.1774545454546,543.7957045454546,66.44,2.67
2017-03-13 05:00:00,57.35,12.27,401.5012988505747,431.78208620689657,399.4766379310345,9.889482758620689,1.738333333333333,250.02666666666667,250.59766666666667,250.08756896551725,295.096,306.4,250.05475287356322,250.03009195402296,548.6982183908046,460.9685574712643,549.4731781609196,553.8009425287356,550.6578793103448,550.0602356321839,555.3050632183908,66.61,1.95
2017-03-13 06:00:00,57.35,12.27,421.768,409.1874367816092,398.26725287356317,9.68977011494253,1.675632183908046,249.91005747126437,250.19004022988508,250.020591954023,295.096,306.4,250.06279310344829,250.04557471264368,583.6028735632184,466.8244540229885,570.9151954022989,541.6327586206897,544.9172643678161,574.7074252873564,536.5069655172414,65.85,2.4
2017-03-13 07:00:00,56.42,12.99,320.1566703910615,406.5410055865922,401.81216201117314,9.94413407821229,1.6687150837988827,250.06980446927375,249.99162569832401,250.12165363128491,295.096,306.4,250.1209441340782,250.0998379888268,626.3345363128492,522.1994916201118,613.9263296089385,560.1269944134078,552.6545921787709,551.2032625698324,558.4490670391061,66.5,2.03
